,game_id,show_num,air_date,round,category
33273,2575,1634,1991-10-10,Double Jeopardy,MEDIEVAL EUROPE
33274,2575,1634,1991-10-10,Double Jeopardy,CONTEMPORARY FICTION
33275,2575,1634,1991-10-10,Double Jeopardy,WEIGHTS & MEASURES
33276,2575,1634,1991-10-10,Double Jeopardy,WORLD GEOGRAPHY
33277,2575,1634,1991-10-10,Double Jeopardy,DANCE
33278,2575,1634,1991-10-10,Double Jeopardy,BEFORE HE WAS PRESIDENT
33279,2575,1634,1991-10-10,Final Jeopardy,BUSINESS & INDUSTRY
33280,2576,5513,2008-07-23,Jeopardy,GEOLOGY
33281,2576,5513,2008-07-23,Jeopardy,PUTTIN' OUT THE WELCOME MATT
33282,2576,5513,2008-07-23,Jeopardy,FINANCIAL PLANNING
33283,2576,5513,2008-07-23,Jeopardy,IT'S AN ETHNIC THING
33284,2576,5513,2008-07-23,Jeopardy,O BEFORE E
33285,2576,5513,2008-07-23,Jeopardy,EXCEPT AFTER SEA
33286,2576,5513,2008-07-23,Double Jeopardy,U.S. PRESIDENTS
33287,2576,5513,2008-07-23,Double Jeopardy,BIOPICS
33288,2576,5513,2008-07-23,Double Jeopardy,BALLET BASICS
33289,2576,5513,2008-07-23,Double Jeopardy,STORIED HOTELS
33290,2576,5513,2008-07-23,Double Jeopardy,MYTHOLOGY & ART
33291,2576,5513,2008-07-23,Double Jeopardy,"CROSSWORD CLUES ""P"""
33292,2576,5513,2008-07-23,Final Jeopardy,CIVIL WAR HISTORY
33293,2577,4142,2002-09-10,Jeopardy,INAUGURAL ADDRESSES
33294,2577,4142,2002-09-10,Jeopardy,ROCKIN' STUPID ANSWERS
33295,2577,4142,2002-09-10,Jeopardy,ALSO AN AUTO
33296,2577,4142,2002-09-10,Jeopardy,A TRIP TO MARS
33297,2577,4142,2002-09-10,Jeopardy,"YES SIR, THAT'S MY BAY"
33298,2577,4142,2002-09-10,Jeopardy,"""B"""
33299,2577,4142,2002-09-10,Double Jeopardy,CHINESE DYNASTIES
33300,2577,4142,2002-09-10,Double Jeopardy,NICKNAMES
33301,2577,4142,2002-09-10,Double Jeopardy,PLACES IN THE NEWS
33302,2577,4142,2002-09-10,Double Jeopardy,SIX CHARACTERS IN SEARCH OF AN AUTHOR
33303,2577,4142,2002-09-10,Double Jeopardy,BEASTLY MOVIES
33304,2577,4142,2002-09-10,Double Jeopardy,UP WORDS
33305,2577,4142,2002-09-10,Final Jeopardy,BY THE NUMBERS
33306,2578,4143,2002-09-11,Jeopardy,FOOD IN HISTORY
33307,2578,4143,2002-09-11,Jeopardy,THE TELEGRAM
33308,2578,4143,2002-09-11,Jeopardy,MOST-LIVABLE COUNTRIES
33309,2578,4143,2002-09-11,Jeopardy,CLASSIC ADS & SLOGANS
33310,2578,4143,2002-09-11,Jeopardy,E.T. 20th ANNIVERSARY
33311,2578,4143,2002-09-11,Jeopardy,LETTER PERFECT
33312,2578,4143,2002-09-11,Double Jeopardy,"ROLL OVER, BEETHOVEN"
33313,2578,4143,2002-09-11,Double Jeopardy,TUTTI FRUITY
33314,2578,4143,2002-09-11,Double Jeopardy,HOUND DOG
33315,2578,4143,2002-09-11,Double Jeopardy,BOOK OF LOVE
33316,2578,4143,2002-09-11,Double Jeopardy,"""U"" SEND ME"
33317,2578,4143,2002-09-11,Double Jeopardy,ROCK & ROLL IS HERE TO STAY
33318,2578,4143,2002-09-11,Final Jeopardy,BASEBALL
33319,2579,5514,2008-07-24,Jeopardy,THE HENRY WHO...
33320,2579,5514,2008-07-24,Jeopardy,ABC AFTERSCHOOL SPECIAL STARS
33321,2579,5514,2008-07-24,Jeopardy,"""O"" YEAH!"
33322,2579,5514,2008-07-24,Jeopardy,DOUBLE-LETTER GEOGRAPHY
33323,2579,5514,2008-07-24,Jeopardy,STUPID ANSWERS
33324,2579,5514,2008-07-24,Jeopardy,SCRIPPS INSTITUTION OF OCEANOGRAPHY
33325,2579,5514,2008-07-24,Double Jeopardy,POETIC FORMS
33326,2579,5514,2008-07-24,Double Jeopardy,SPORTS MASCOTS
33327,2579,5514,2008-07-24,Double Jeopardy,A GIRL'S BEST FRIEND
33328,2579,5514,2008-07-24,Double Jeopardy,ANAGRAMS THAT MAKE SENSE
33329,2579,5514,2008-07-24,Double Jeopardy,PAUL REVERE
33330,2579,5514,2008-07-24,Double Jeopardy,THE RAIDERS
33331,2579,5514,2008-07-24,Final Jeopardy,FAMOUS NAMES
33332,2580,4144,2002-09-12,Jeopardy,RELIGIOUS FESTIVALS
33333,2580,4144,2002-09-12,Jeopardy,SWEETS
33334,2580,4144,2002-09-12,Jeopardy,'90s MOVIE LINES
33335,2580,4144,2002-09-12,Jeopardy,2001
33336,2580,4144,2002-09-12,Jeopardy,"""A"" ____"
33337,2580,4144,2002-09-12,Jeopardy,ODYSSEY
33338,2580,4144,2002-09-12,Double Jeopardy,SCIENCE IN THE 1800s
33339,2580,4144,2002-09-12,Double Jeopardy,MYSTERY!
33340,2580,4144,2002-09-12,Double Jeopardy,WOMEN
33341,2580,4144,2002-09-12,Double Jeopardy,19!
33342,2580,4144,2002-09-12,Double Jeopardy,IT BORDERS BOTH
33343,2580,4144,2002-09-12,Double Jeopardy,"A VERY ""P.C."" CATEGORY"
33344,2580,4144,2002-09-12,Final Jeopardy,U.S. HISTORY
33345,2581,5515,2008-07-25,Jeopardy,FRENCH ARTISTS
33346,2581,5515,2008-07-25,Jeopardy,COLOR MY WORLD
33347,2581,5515,2008-07-25,Jeopardy,DINOSAURS
33348,2581,5515,2008-07-25,Jeopardy,THE NEW YORK TIMES 2008 NEWS
33349,2581,5515,2008-07-25,Jeopardy,BREED 'EM
33350,2581,5515,2008-07-25,Jeopardy,"& W""EEP"""
33351,2581,5515,2008-07-25,Double Jeopardy,BRITISH PHYSICISTS
33352,2581,5515,2008-07-25,Double Jeopardy,"I WON AN OSCAR, EMMY, TONY & GRAMMY"
33353,2581,5515,2008-07-25,Double Jeopardy,CZAR POWER
33354,2581,5515,2008-07-25,Double Jeopardy,"""CH""ECK THE NAME"
33355,2581,5515,2008-07-25,Double Jeopardy,FILL IN THE BOOK TITLE
33356,2581,5515,2008-07-25,Double Jeopardy,GREEK ALPHABET SOUP
33357,2581,5515,2008-07-25,Final Jeopardy,ADJECTIVES
33358,2582,4145,2002-09-13,Jeopardy,A NATION OF ASIA
33359,2582,4145,2002-09-13,Jeopardy,FORBES MAGAZINE'S RICHEST
33360,2582,4145,2002-09-13,Jeopardy,"RODENT, MARSUPIAL OR PRIMATE"
33361,2582,4145,2002-09-13,Jeopardy,SIGNS & SYMBOLS
33362,2582,4145,2002-09-13,Jeopardy,"HELLO, NEWMAN"
33363,2582,4145,2002-09-13,Jeopardy,"THE ""BLUE""s"
33364,2582,4145,2002-09-13,Double Jeopardy,FIRST THINGS FIRST
33365,2582,4145,2002-09-13,Double Jeopardy,LITERARY TRANSLATIONS
33366,2582,4145,2002-09-13,Double Jeopardy,LAST NAME MEANINGS
33367,2582,4145,2002-09-13,Double Jeopardy,GEOLOGY TEST
33368,2582,4145,2002-09-13,Double Jeopardy,"""J"" WALKING"
33369,2582,4145,2002-09-13,Double Jeopardy,THE BLUES
33370,2582,4145,2002-09-13,Final Jeopardy,PRESIDENTIAL ELECTIONS
33371,2583,758,1987-12-16,Jeopardy,"STARTS WITH ""E"""
33372,2583,758,1987-12-16,Jeopardy,GEOGRAPHY
33373,2583,758,1987-12-16,Jeopardy,THE JETSONS
33374,2583,758,1987-12-16,Jeopardy,POLITICAL FIGURES
33375,2583,758,1987-12-16,Jeopardy,ANIMAL OFFSPRING
33376,2583,758,1987-12-16,Jeopardy,FOOD
33377,2583,758,1987-12-16,Double Jeopardy,ARTISTS
33378,2583,758,1987-12-16,Double Jeopardy,THE CIVIL WAR
33379,2583,758,1987-12-16,Double Jeopardy,PLAYWRIGHTS
33380,2583,758,1987-12-16,Double Jeopardy,THE QUEEN'S ENGLISH
33381,2583,758,1987-12-16,Double Jeopardy,AMERICAN BUSINESS
33382,2583,758,1987-12-16,Double Jeopardy,SHOW BIZ BILLYs
33383,2583,758,1987-12-16,Final Jeopardy,THE NEW TESTAMENT
33384,2584,759,1987-12-17,Jeopardy,U.S. GEOGRAPHY
33385,2584,759,1987-12-17,Jeopardy,SPIDERS
33386,2584,759,1987-12-17,Jeopardy,OPPOSITES IN SONG
33387,2584,759,1987-12-17,Jeopardy,MUSEUMS
33388,2584,759,1987-12-17,Jeopardy,BEAUTY QUEENS
33389,2584,759,1987-12-17,Jeopardy,SPORT OF KINGS
33390,2584,759,1987-12-17,Double Jeopardy,SHAKESPEAREAN 1st LINES
33391,2584,759,1987-12-17,Double Jeopardy,MEDICINE
33392,2584,759,1987-12-17,Double Jeopardy,PENNSYLVANIA PEOPLE
33393,2584,759,1987-12-17,Double Jeopardy,CLASSIC CINEMA
33394,2584,759,1987-12-17,Double Jeopardy,CASTLES & CHATEAUX
33395,2584,759,1987-12-17,Double Jeopardy,RULING WORDS
33396,2584,759,1987-12-17,Final Jeopardy,RELIGION
33397,2585,1605,1991-07-19,Jeopardy,HISTORIC QUOTES
33398,2585,1605,1991-07-19,Jeopardy,RELIGION
33399,2585,1605,1991-07-19,Jeopardy,FILMS OF THE '30s
33400,2585,1605,1991-07-19,Jeopardy,AWARDS
33401,2585,1605,1991-07-19,Jeopardy,U.S. CITIES
33402,2585,1605,1991-07-19,Jeopardy,NONSENSE POETRY
33403,2585,1605,1991-07-19,Double Jeopardy,AUTOBIOGRAPHIES
33404,2585,1605,1991-07-19,Double Jeopardy,EDUCATION
33405,2585,1605,1991-07-19,Double Jeopardy,ITALY
33406,2585,1605,1991-07-19,Double Jeopardy,COMPOSERS
33407,2585,1605,1991-07-19,Double Jeopardy,INVENTIONS
33408,2585,1605,1991-07-19,Double Jeopardy,DOUBLE TALK
33409,2585,1605,1991-07-19,Final Jeopardy,POETS
33410,2586,1875,1992-10-30,Jeopardy,AMERICAN HISTORY
33411,2586,1875,1992-10-30,Jeopardy,SINGERS
33412,2586,1875,1992-10-30,Jeopardy,BOOKS & AUTHORS
33413,2586,1875,1992-10-30,Jeopardy,THERE ARE NO SMALL PARTS
33414,2586,1875,1992-10-30,Jeopardy,FOOD FACTS
33415,2586,1875,1992-10-30,Jeopardy,"DON'T ""CALL"" US"
33416,2586,1875,1992-10-30,Double Jeopardy,WORLD CAPITALS
33417,2586,1875,1992-10-30,Double Jeopardy,CANADIAN ACTORS
33418,2586,1875,1992-10-30,Double Jeopardy,OPERA
33419,2586,1875,1992-10-30,Double Jeopardy,NOTORIOUS
33420,2586,1875,1992-10-30,Double Jeopardy,THE ENVIRONMENT
33421,2586,1875,1992-10-30,Double Jeopardy,"WE'LL CALL ""U"""
33422,2586,1875,1992-10-30,Final Jeopardy,THE SUPREME COURT
33423,2587,4151,2002-09-23,Jeopardy,MUSICAL MATTERS
33424,2587,4151,2002-09-23,Jeopardy,HORSE TALK
33425,2587,4151,2002-09-23,Jeopardy,SPANISH CLASS
33426,2587,4151,2002-09-23,Jeopardy,CLASSIC FILMS IN OTHER WORDS
33427,2587,4151,2002-09-23,Jeopardy,WHAT GRADE DID YOU GET?
33428,2587,4151,2002-09-23,Jeopardy,"AN ""F"" IN HISTORY"
33429,2587,4151,2002-09-23,Double Jeopardy,CITY WALK
33430,2587,4151,2002-09-23,Double Jeopardy,NO. 1 IN THE NFL DRAFT
33431,2587,4151,2002-09-23,Double Jeopardy,CONTEMPORARY THEATRE
33432,2587,4151,2002-09-23,Double Jeopardy,THE WRIGHT STUFF
33433,2587,4151,2002-09-23,Double Jeopardy,BODY PARTS
33434,2587,4151,2002-09-23,Double Jeopardy,ODD WORDS
33435,2587,4151,2002-09-23,Final Jeopardy,INAUGURAL ADDRESSES
33436,2588,4538,2004-05-05,Jeopardy,"FRANKLIN, BEN FRANKLIN"
33437,2588,4538,2004-05-05,Jeopardy,PARTS OF THE WHOLE
33438,2588,4538,2004-05-05,Jeopardy,THE SOUTH OF...
33439,2588,4538,2004-05-05,Jeopardy,SPORTS
33440,2588,4538,2004-05-05,Jeopardy,THINGS TO DO WITH CARROTS
33441,2588,4538,2004-05-05,Jeopardy,"BEGINS & ENDS IN ""D"""
33442,2588,4538,2004-05-05,Double Jeopardy,CHARACTERS IN BOOKS
33443,2588,4538,2004-05-05,Double Jeopardy,BOARD GAMES
33444,2588,4538,2004-05-05,Double Jeopardy,U.S. GOVERNMENT
33445,2588,4538,2004-05-05,Double Jeopardy,MALL OF AMERICA
33446,2588,4538,2004-05-05,Double Jeopardy,EXPLORERS
33447,2588,4538,2004-05-05,Double Jeopardy,VOCABULARY TEST
33448,2588,4538,2004-05-05,Final Jeopardy,CLASSIC MOVIES
33449,2589,4152,2002-09-24,Jeopardy,THE U.S.
33450,2589,4152,2002-09-24,Jeopardy,FOOD FOR THOUGHT
33451,2589,4152,2002-09-24,Jeopardy,WHO PLAYED 'EM?
33452,2589,4152,2002-09-24,Jeopardy,INVENTED FIRST
33453,2589,4152,2002-09-24,Jeopardy,COME TOGETHER
33454,2589,4152,2002-09-24,Jeopardy,RHYME TIME
33455,2589,4152,2002-09-24,Double Jeopardy,"THE ""US"""
33456,2589,4152,2002-09-24,Double Jeopardy,LESSER-KNOWN POEMS
33457,2589,4152,2002-09-24,Double Jeopardy,NAME THE OLYMPIC CITY
33458,2589,4152,2002-09-24,Double Jeopardy,REPUBLICANS
33459,2589,4152,2002-09-24,Double Jeopardy,PICK YOUR POISON
33460,2589,4152,2002-09-24,Double Jeopardy,OSCAR NIGHT FASHION
33461,2589,4152,2002-09-24,Final Jeopardy,WORLD NATIONS
33462,2590,4539,2004-05-06,Jeopardy,"""A"" IN HISTORY"
33463,2590,4539,2004-05-06,Jeopardy,PUPPY LOVE
33464,2590,4539,2004-05-06,Jeopardy,SIMPLY GEOGRAPHIC
33465,2590,4539,2004-05-06,Jeopardy,OUR FLAG
33466,2590,4539,2004-05-06,Jeopardy,HIT SONGS
33467,2590,4539,2004-05-06,Jeopardy,RHYMES WITH RHYME
33468,2590,4539,2004-05-06,Double Jeopardy,MATH CLASS
33469,2590,4539,2004-05-06,Double Jeopardy,MOM JUST DOESN'T GET IT
33470,2590,4539,2004-05-06,Double Jeopardy,NOTABLE NAMES
33471,2590,4539,2004-05-06,Double Jeopardy,WHICH CAME FIRST?
33472,2590,4539,2004-05-06,Double Jeopardy,SPORTS TEAMS HOME CITIES
33473,2590,4539,2004-05-06,Double Jeopardy,"10-, 11- & 12-LETTER WORDS"
33474,2590,4539,2004-05-06,Final Jeopardy,INVENTIONS
33475,2591,4153,2002-09-25,Jeopardy,"THOMAS AQUINAS, ADVICE COLUMNIST"
33476,2591,4153,2002-09-25,Jeopardy,ROCK & ROLL HEAVEN
33477,2591,4153,2002-09-25,Jeopardy,ORGANIZATION SYMBOLS & LOGOS
33478,2591,4153,2002-09-25,Jeopardy,EAT YOUR WAY ACROSS THE U.S.A.
33479,2591,4153,2002-09-25,Jeopardy,DOUBLE-LETTERED CREATURES
33480,2591,4153,2002-09-25,Jeopardy,"CROSSWORD CLUES ""P"""
33481,2591,4153,2002-09-25,Double Jeopardy,SCOTTISH HISTORY
33482,2591,4153,2002-09-25,Double Jeopardy,PLANE & SIMPLE
33483,2591,4153,2002-09-25,Double Jeopardy,"""O"" MYTH!"
33484,2591,4153,2002-09-25,Double Jeopardy,CELEB L.L.s
33485,2591,4153,2002-09-25,Double Jeopardy,ON THE LANDSCAPE
33486,2591,4153,2002-09-25,Double Jeopardy,VERBS
33487,2591,4153,2002-09-25,Final Jeopardy,MOVIE MOUNTAINS
33488,2592,4154,2002-09-26,Jeopardy,THE HISTORY CHANNEL
33489,2592,4154,2002-09-26,Jeopardy,RANKS & TITLES
33490,2592,4154,2002-09-26,Jeopardy,TV THEME SONGS
33491,2592,4154,2002-09-26,Jeopardy,THAT'S THE SPOT
33492,2592,4154,2002-09-26,Jeopardy,TRANSPORTS OF DELIGHT
33493,2592,4154,2002-09-26,Jeopardy,"""OG"""
33494,2592,4154,2002-09-26,Double Jeopardy,BEFORE & AFTER
33495,2592,4154,2002-09-26,Double Jeopardy,AMERICAN MOVIE REMAKES
33496,2592,4154,2002-09-26,Double Jeopardy,MISNOMERS
33497,2592,4154,2002-09-26,Double Jeopardy,ESSAY QUESTIONS
33498,2592,4154,2002-09-26,Double Jeopardy,MULTIPLE CHOICE
33499,2592,4154,2002-09-26,Double Jeopardy,SHORT ANSWERS
33500,2592,4154,2002-09-26,Final Jeopardy,WORLD LEADERS
33501,2593,4155,2002-09-27,Jeopardy,VOLCANOES
33502,2593,4155,2002-09-27,Jeopardy,2-LETTER SCRABBLE WORDS
33503,2593,4155,2002-09-27,Jeopardy,ORGANIZED CRIME
33504,2593,4155,2002-09-27,Jeopardy,BRAND NAMES
33505,2593,4155,2002-09-27,Jeopardy,WAR & PEACE SONGS
33506,2593,4155,2002-09-27,Jeopardy,"TAKE MY WIFE, PLEASE"
33507,2593,4155,2002-09-27,Double Jeopardy,A DICKENS OF A STORY
33508,2593,4155,2002-09-27,Double Jeopardy,INTERNATIONAL ROAD VEHICLE STICKERS
33509,2593,4155,2002-09-27,Double Jeopardy,AT THE MOVIES
33510,2593,4155,2002-09-27,Double Jeopardy,HERE'S TO WATER
33511,2593,4155,2002-09-27,Double Jeopardy,"""E.B."""
33512,2593,4155,2002-09-27,Double Jeopardy,THE END OF THE LINE
33513,2593,4155,2002-09-27,Final Jeopardy,THE EAST COAST
33514,2594,4540,2004-05-07,Jeopardy,ELEMENT-ARY SCHOOL
33515,2594,4540,2004-05-07,Jeopardy,STUFF TO DO AT RECESS
33516,2594,4540,2004-05-07,Jeopardy,DR. SEUSS
33517,2594,4540,2004-05-07,Jeopardy,POP MUSIC
33518,2594,4540,2004-05-07,Jeopardy,ANTARCTICA
33519,2594,4540,2004-05-07,Jeopardy,FOREIGN WORDS & PHRASES
33520,2594,4540,2004-05-07,Double Jeopardy,U.S. RIVERS
33521,2594,4540,2004-05-07,Double Jeopardy,YOU CAN'T HANDLE THE TOOTH!
33522,2594,4540,2004-05-07,Double Jeopardy,FAMOUS QUOTATIONS
33523,2594,4540,2004-05-07,Double Jeopardy,SPORTS NAMES
33524,2594,4540,2004-05-07,Double Jeopardy,THEATRE
33525,2594,4540,2004-05-07,Double Jeopardy,ONLINE LINGO
33526,2594,4540,2004-05-07,Final Jeopardy,THE 50 STATES
33527,2595,4156,2002-09-30,Jeopardy,"""O"" WHEREFORE ART THOU?"
33528,2595,4156,2002-09-30,Jeopardy,HIDDEN
33529,2595,4156,2002-09-30,Jeopardy,ROCK OF AGES
33530,2595,4156,2002-09-30,Jeopardy,I INVENTED THAT
33531,2595,4156,2002-09-30,Jeopardy,THREE
33532,2595,4156,2002-09-30,Jeopardy,WORD PUZZLES
33533,2595,4156,2002-09-30,Double Jeopardy,OPERA
33534,2595,4156,2002-09-30,Double Jeopardy,CAR MEN
33535,2595,4156,2002-09-30,Double Jeopardy,GIRL OF THE GOLDEN WEST
33536,2595,4156,2002-09-30,Double Jeopardy,"THE ""RING"" CYCLE"
33537,2595,4156,2002-09-30,Double Jeopardy,"WILLIAM, TELL"
33538,2595,4156,2002-09-30,Double Jeopardy,LA TRIVIA-TA
33539,2595,4156,2002-09-30,Final Jeopardy,WORLD FLAGS
33540,2596,4157,2002-10-01,Jeopardy,ARNOLD SCHWARZENEGGER
33541,2596,4157,2002-10-01,Jeopardy,PREDATOR
33542,2596,4157,2002-10-01,Jeopardy,TWINS
33543,2596,4157,2002-10-01,Jeopardy,LAST ACTION HERO
33544,2596,4157,2002-10-01,Jeopardy,THE RISE OF THE MACHINES
33545,2596,4157,2002-10-01,Jeopardy,"PUMPING ""IRON"""
33546,2596,4157,2002-10-01,Double Jeopardy,ALL ABOUT THE BENJAMINS
33547,2596,4157,2002-10-01,Double Jeopardy,MUSICAL NUMBERS
33548,2596,4157,2002-10-01,Double Jeopardy,PLANET OF THE CAPES
33549,2596,4157,2002-10-01,Double Jeopardy,LET THE GAMES BEGIN
33550,2596,4157,2002-10-01,Double Jeopardy,CHRISTIANITY
33551,2596,4157,2002-10-01,Double Jeopardy,ADD A LETTER
33552,2596,4157,2002-10-01,Final Jeopardy,COMIC STRIPS
33553,2597,4158,2002-10-02,Jeopardy,LOST IN LAOS
33554,2597,4158,2002-10-02,Jeopardy,THE SIMPSONS
33555,2597,4158,2002-10-02,Jeopardy,SECURITY
33556,2597,4158,2002-10-02,Jeopardy,IT'S NOT ALEX TREBEK
33557,2597,4158,2002-10-02,Jeopardy,STATE THE COLLEGE
33558,2597,4158,2002-10-02,Jeopardy,"""T"" FOR ONE?"
33559,2597,4158,2002-10-02,Double Jeopardy,CHAUCER & FRIENDS
33560,2597,4158,2002-10-02,Double Jeopardy,"OSCAR, GRAMMY OR BOTH"
33561,2597,4158,2002-10-02,Double Jeopardy,IT'S A GAS
33562,2597,4158,2002-10-02,Double Jeopardy,SECRETARIES OF STATE
33563,2597,4158,2002-10-02,Double Jeopardy,IF YOU BUILD IT...
33564,2597,4158,2002-10-02,Double Jeopardy,"THEY WILL ""COME"""
33565,2597,4158,2002-10-02,Final Jeopardy,BROADWAY STARS
33566,2598,4159,2002-10-03,Jeopardy,ROBERT LOUIS STEVENSON
33567,2598,4159,2002-10-03,Jeopardy,EDITORS' CHOICES
33568,2598,4159,2002-10-03,Jeopardy,PORTS
33569,2598,4159,2002-10-03,Jeopardy,THE FABULOUS (18)50s
33570,2598,4159,2002-10-03,Jeopardy,PRO FOOTBALL
33571,2598,4159,2002-10-03,Jeopardy,BACKWORDS
33572,2598,4159,2002-10-03,Double Jeopardy,THE U.N.
33573,2598,4159,2002-10-03,Double Jeopardy,BIG SCREEN BIOS
33574,2598,4159,2002-10-03,Double Jeopardy,WHAT'S THAT THING CALLED?
33575,2598,4159,2002-10-03,Double Jeopardy,THE GECKO
33576,2598,4159,2002-10-03,Double Jeopardy,EL GRECO
33577,2598,4159,2002-10-03,Double Jeopardy,"FROM THE GET ""GO"""
33578,2598,4159,2002-10-03,Final Jeopardy,CATCHPHRASES
33579,2599,4160,2002-10-04,Jeopardy,LITERARY FIRST LINES
33580,2599,4160,2002-10-04,Jeopardy,ASTROLOGY
33581,2599,4160,2002-10-04,Jeopardy,THAT'S SO '90s
33582,2599,4160,2002-10-04,Jeopardy,HAVE A WHISKEY
33583,2599,4160,2002-10-04,Jeopardy,PUT ON YOUR JAMIES
33584,2599,4160,2002-10-04,Jeopardy,"& GO TO ""BED"""
33585,2599,4160,2002-10-04,Double Jeopardy,INDONESIA
33586,2599,4160,2002-10-04,Double Jeopardy,JAZZ IT UP
33587,2599,4160,2002-10-04,Double Jeopardy,SCIENCE & NATURE
33588,2599,4160,2002-10-04,Double Jeopardy,SNAP
33589,2599,4160,2002-10-04,Double Jeopardy,HISTORIC NAMES
33590,2599,4160,2002-10-04,Double Jeopardy,HOMOPHONES
33591,2599,4160,2002-10-04,Final Jeopardy,U.S. PRESIDENTS
33592,2600,4161,2002-10-07,Jeopardy,RIVERS
33593,2600,4161,2002-10-07,Jeopardy,REMAKES
33594,2600,4161,2002-10-07,Jeopardy,WORLD LEADERS
33595,2600,4161,2002-10-07,Jeopardy,TINY THINGS
33596,2600,4161,2002-10-07,Jeopardy,SEWING
33597,2600,4161,2002-10-07,Jeopardy,"""I"" OBJECT"
33598,2600,4161,2002-10-07,Double Jeopardy,ANCIENT HISTORY
33599,2600,4161,2002-10-07,Double Jeopardy,TOUGH CHICKS
33600,2600,4161,2002-10-07,Double Jeopardy,SCIENCE & TECHNOLOGY
33601,2600,4161,2002-10-07,Double Jeopardy,PUERTO RICAN HOLIDAYS
33602,2600,4161,2002-10-07,Double Jeopardy,PULITZER-WINNING PLAYWRIGHTS
33603,2600,4161,2002-10-07,Double Jeopardy,11-LETTER WORDS
33604,2600,4161,2002-10-07,Final Jeopardy,MOVIE MUSIC
33605,2601,4541,2004-05-10,Jeopardy,HISTORIC NICKNAMES
33606,2601,4541,2004-05-10,Jeopardy,"BIG, REALLY BIG!"
33607,2601,4541,2004-05-10,Jeopardy,POLITICAL MOVIES
33608,2601,4541,2004-05-10,Jeopardy,THE 1990s
33609,2601,4541,2004-05-10,Jeopardy,U.S. STATES
33610,2601,4541,2004-05-10,Jeopardy,"POINTS OF ""LIGHT"""
33611,2601,4541,2004-05-10,Double Jeopardy,"CROSSWORD CLUES ""D"""
33612,2601,4541,2004-05-10,Double Jeopardy,CAPITOL THINKERS
33613,2601,4541,2004-05-10,Double Jeopardy,MEET THE PARENTS
33614,2601,4541,2004-05-10,Double Jeopardy,YOU SHOULD BE IN A BALLET!
33615,2601,4541,2004-05-10,Double Jeopardy,GROSS NATIONAL PRODUCTS
33616,2601,4541,2004-05-10,Double Jeopardy,POTPOURRI
33617,2601,4541,2004-05-10,Final Jeopardy,THE PRESIDENCY
33618,2602,4542,2004-05-11,Jeopardy,TENNIS-Y WILLIAMS
33619,2602,4542,2004-05-11,Jeopardy,DAUGHTERS OF THE AMERICAN REVOLUTION
33620,2602,4542,2004-05-11,Jeopardy,THE SUPREME COURT
33621,2602,4542,2004-05-11,Jeopardy,THE CAPITAL
33622,2602,4542,2004-05-11,Jeopardy,BEARING WITNESS
33623,2602,4542,2004-05-11,Jeopardy,"N""AA""CP"
33624,2602,4542,2004-05-11,Double Jeopardy,TENNESSEE WILLIAMS
33625,2602,4542,2004-05-11,Double Jeopardy,WASHINGTON POST CARDS
33626,2602,4542,2004-05-11,Double Jeopardy,THE MOLE
33627,2602,4542,2004-05-11,Double Jeopardy,"OH, THAT MARIA!"
33628,2602,4542,2004-05-11,Double Jeopardy,HISTORIC POLITICAL SCANDALS
33629,2602,4542,2004-05-11,Double Jeopardy,EPONYMS
33630,2602,4542,2004-05-11,Final Jeopardy,METALS
33631,2603,4543,2004-05-12,Jeopardy,PRESIDENTIAL RELATIVES
33632,2603,4543,2004-05-12,Jeopardy,THE UNITED STATES OF ADVERTISING
33633,2603,4543,2004-05-12,Jeopardy,THE CONSTITUTION
33634,2603,4543,2004-05-12,Jeopardy,CABLE TALK
33635,2603,4543,2004-05-12,Jeopardy,"""CC"" ME ON THAT"
33636,2603,4543,2004-05-12,Jeopardy,PROUD TO BE A SECRETARY
33637,2603,4543,2004-05-12,Double Jeopardy,A EUROPEAN TOUR
33638,2603,4543,2004-05-12,Double Jeopardy,SPORTS TALK
33639,2603,4543,2004-05-12,Double Jeopardy,IN THE BOOKSTORE
33640,2603,4543,2004-05-12,Double Jeopardy,10-LETTER WORDS
33641,2603,4543,2004-05-12,Double Jeopardy,YOU MAKE ME SICK
33642,2603,4543,2004-05-12,Double Jeopardy,I'M MORE THAN JUST A SECRETARY
33643,2603,4543,2004-05-12,Final Jeopardy,POP CULTURE
33644,2604,4162,2002-10-08,Jeopardy,CAPITAL TOURISM
33645,2604,4162,2002-10-08,Jeopardy,TV PUPPETS
33646,2604,4162,2002-10-08,Jeopardy,LEAP DAY BABIES
33647,2604,4162,2002-10-08,Jeopardy,A PROVERBIAL MESS
33648,2604,4162,2002-10-08,Jeopardy,FULL SERVICE
33649,2604,4162,2002-10-08,Jeopardy,BY HALVES
33650,2604,4162,2002-10-08,Double Jeopardy,WILLIAM HOWARD TAFT
33651,2604,4162,2002-10-08,Double Jeopardy,GET YOUR FACTS STRAIGHT
33652,2604,4162,2002-10-08,Double Jeopardy,WRITERS' PEN NAMES
33653,2604,4162,2002-10-08,Double Jeopardy,POP MUSIC DECADES
33654,2604,4162,2002-10-08,Double Jeopardy,HAWAII
33655,2604,4162,2002-10-08,Double Jeopardy,"FILE UNDER ""H"""
33656,2604,4162,2002-10-08,Final Jeopardy,1896
33657,2605,4163,2002-10-09,Jeopardy,BOTANY
